Date and time,Wind speed (m/s),Rotor speed (RPM),Pitch angle (°),Nacelle position (°),Wind direction (°),Nacelle ambient temperature (°C),Power (kW),Yaw error (°)
2019-07-02 20:00:00,6.698990309,12.47777916,0.0,211.2923889,215.0322808,5.9875,648.7704132,3.7398919000000035
2019-07-02 20:10:00,7.352529645,13.43331596,0.0,211.2923889,216.3451532,5.931250006,826.1881523,5.052764300000007
2019-07-02 20:20:00,7.660981122,14.257234,0.0,211.2923889,214.2969897,5.776470577,991.3198529,3.00460080000002
2019-07-02 20:30:00,7.825465503,14.59927586,0.0,211.2923889,216.5622087,5.699999809,1085.578504,5.269819800000022
2019-07-02 20:40:00,7.600905108,14.22767986,0.0,211.2923889,219.7805848,5.692499781,988.8969635,8.488195900000022
2019-07-02 20:50:00,7.206860328,13.73321106,0.0,211.2923889,217.2618136,5.73999989,876.5881775,5.969424700000019
2019-07-02 21:00:00,7.137622285,13.49520265,0.0,211.2923889,207.2344378,5.704999828,840.3863007,-4.057951099999997
2019-07-02 21:10:00,7.231270099,13.80683868,0.0,211.2923889,208.3351173,5.7299999,903.4158142,-2.9572715999999843
2019-07-02 21:20:00,7.282224274,13.66402781,0.0,211.2923889,208.9188977,5.704999828,869.153894,-2.3734911999999895
2019-07-02 21:30:00,7.183081865,13.72062953,0.0,211.2923889,208.3270122,5.945000029,876.4841324,-2.965376699999979
2019-07-02 21:40:00,7.428255296,13.87196955,0.0,211.2923889,205.0983792,5.994999981,919.3023285,-6.194009699999981
2019-07-02 21:50:00,7.352520394,13.64203946,0.0,211.2923889,208.4977654,6.017499995,882.7408768,-2.7946235
2019-07-02 22:00:00,7.056838226,13.40951827,0.0,211.2923889,205.3509021,6.1049999,830.3185059,-5.9414867999999785
2019-07-02 22:10:00,7.204447269,13.44036613,0.0,211.2923889,201.5232849,6.205000019,870.5480392,-9.769103999999999
2019-07-02 22:20:00,7.478058624,14.0089632,0.0,211.2923889,202.4479452,6.332500243,968.9412048,-8.8444437
2019-07-02 22:30:00,6.705524421,12.84618768,0.0,208.6580596,206.9622643,6.400000119,746.2090958,-1.6957953000000145
2019-07-02 22:40:00,7.246639895,14.10532974,0.0,207.9996948,205.474599,6.514999986,984.8522369,-2.525095799999974
2019-07-02 22:50:00,7.584681487,13.65492202,0.0,207.9996948,203.6687482,6.460000038,867.6525482,-4.330946599999976
2019-07-02 23:00:00,7.197838998,13.88934982,0.0,207.9996948,205.8510868,6.50999999,936.4623779,-2.148607999999996
2019-07-02 23:10:00,7.791467714,14.43240474,0.0,207.9996948,208.3599561,6.549999952,1146.428622,0.360261300000019
2019-07-02 23:20:00,8.777650277,14.90797308,0.055262603,207.9996948,208.7670291,6.647221963,1423.827489,0.7673343000000159
2019-07-02 23:30:00,8.635727429,14.55183765,0.036315535,207.9996948,207.9366282,6.702499819,1306.297376,-0.06306659999998487
2019-07-02 23:40:00,8.586471826,15.07464051,0.030624694,207.9996948,211.6916869,6.76562506,1410.923615,3.6919921000000215
2019-07-02 23:50:00,8.715434837,15.06216256,0.068996437,207.9996948,208.815949,6.782500124,1409.040747,0.816254200000003
2019-07-03 00:00:00,9.686049318,15.14553747,0.663813087,255.1954956,258.1710104,6.732499957,1758.968835,2.9755148000000133
2019-07-03 00:10:00,9.033373284,15.09815982,0.120998285,255.1954956,259.3485681,6.599999905,1506.836877,4.153072500000036
2019-07-03 00:20:00,9.20580448,15.13218522,0.027221944,255.1954956,258.9541455,6.527777751,1576.968703,3.7586498999999947
2019-07-03 00:30:00,8.604765224,14.99624133,0.024499745,255.1954956,255.7549852,6.465000033,1332.615817,0.5594896000000062
2019-07-03 00:40:00,8.246880174,14.83390617,0.0,255.1954956,255.5194262,6.50999999,1200.671371,0.3239306000000113
2019-07-03 00:50:00,8.29100318,14.83934699,0.052497485,255.1954956,251.0022931,6.400000119,1176.910986,-4.193202499999984
2019-07-03 01:00:00,8.821978519,15.10353543,0.139463632,255.1954956,251.2073107,6.265789584,1442.755056,-3.988184899999993
2019-07-03 01:10:00,8.399867359,14.82697437,0.018947346,255.1954956,245.4272786,6.08684206,1205.424165,-9.768216999999993
2019-07-03 01:20:00,7.600199795,13.84483476,0.0,240.1368692,242.8696411,5.987499976,915.6161255,2.732771899999989
2019-07-03 01:30:00,7.94353168,14.71818374,0.142478293,237.6344604,243.1437315,5.99749999,1200.324026,5.5092711000000065
2019-07-03 01:40:00,8.038664556,14.43538459,0.0,237.6344604,240.4379645,5.929999995,1072.531021,2.803504099999998
2019-07-03 01:50:00,7.806095052,14.7243813,0.0,237.6344604,244.0750165,5.88500011,1167.497314,6.440556100000009
2019-07-03 02:00:00,7.760783911,14.42632109,0.028499598,237.6344604,244.6614864,5.779999971,1071.669373,7.027026000000006
2019-07-03 02:10:00,8.757645822,15.01940556,0.036999195,237.6344604,241.5867478,5.689999819,1423.446161,3.952287400000017
2019-07-03 02:20:00,8.667460492,14.95661927,0.099472397,237.6344604,235.9016145,5.718420932,1472.266753,-1.732845900000001
2019-07-03 02:30:00,9.04328276,15.07193153,0.025789208,237.6344604,237.4227627,5.626315619,1385.879803,-0.211697700000002
2019-07-03 02:40:00,8.285749984,14.69932705,0.0,237.6344604,235.3760656,5.549999952,1135.263892,-2.2583947999999907
2019-07-03 02:50:00,8.127616024,14.70877607,0.0,237.6344604,233.1615773,5.50250001,1177.381567,-4.47288309999999
2019-07-03 03:00:00,8.288460135,14.84703693,0.0,237.6344604,234.4914575,5.405000114,1228.459918,-3.143002899999999
2019-07-03 03:10:00,9.047777772,15.1472775,0.344917257,237.6344604,237.6095678,5.549999928,1604.020044,-0.024892599999986942
2019-07-03 03:20:00,8.583919525,15.10054547,0.022999816,237.6344604,245.4305455,5.654999852,1404.558533,7.796085099999999
2019-07-03 03:30:00,9.717883921,15.14999199,0.354967888,237.6344604,241.6023113,5.744999909,1755.246393,3.967850900000002
2019-07-03 03:40:00,9.698486185,15.15050147,1.00682783,237.6344604,243.8781468,5.820000029,1775.693506,6.243686400000001
2019-07-03 03:50:00,9.738209915,15.15787455,1.093497728,237.6344604,235.8850438,5.769999981,1919.76037,-1.7494165999999893
2019-07-03 04:00:00,9.917895103,15.12573802,1.591932859,237.6344604,233.9145308,5.702499819,1731.014349,-3.7199296000000004
2019-07-03 04:10:00,9.899759436,15.16217695,2.418321536,237.6344604,232.5241678,5.692499804,1870.021161,-5.110292600000008
2019-07-03 04:20:00,10.52600255,15.18564954,3.32673691,237.6344604,241.0630809,5.739999914,1945.715228,3.428620499999994
2019-07-03 04:30:00,10.84609418,15.18763688,3.607835615,237.6344604,237.3856502,5.835000038,2007.636572,-0.2488102000000083
2019-07-03 04:40:00,11.12093053,15.15783338,4.122913395,237.6344604,243.6395221,5.774999976,2013.251978,6.005061699999999
2019-07-03 04:50:00,10.87345533,15.13607544,2.764372865,237.6344604,243.4167353,5.8,1982.330493,5.782274900000004
2019-07-03 05:00:00,10.0878346,15.17346597,1.751369791,237.6344604,240.2679867,5.657894536,1896.623157,2.6335262999999998
2019-07-03 05:10:00,10.53568812,15.19311377,3.611687029,237.6344604,241.4581194,5.594999909,1993.472858,3.823658999999992
2019-07-03 05:20:00,10.46823592,15.13610987,3.723958252,237.6344604,245.0078377,5.60249989,2003.348838,7.373377300000016
2019-07-03 05:30:00,11.37045363,15.10718121,5.088750881,237.6344604,242.9932099,5.589473599,1989.619616,5.358749500000016
2019-07-03 05:40:00,10.76170917,15.13115788,2.934445323,237.6344604,240.2753657,5.485000014,1987.012274,2.640905300000014
2019-07-03 05:50:00,10.84592724,15.16955039,4.330516748,237.6344604,235.3209559,5.564999938,2026.824548,-2.3135044999999934
