,Wind speed (m/s),Power (kW),Blade angle (pitch position) A (°),Rotor speed (RPM)
0,6.847519922,403.1424281,8.266999958,9.106927905
1,2.480962729,3.238663635,13.00149989,6.047780646
2,8.005382061,1116.352789,0.0,14.71682256
3,8.255363226,1201.907571,0.0,14.82452041
4,8.241515565,1318.326151,0.0,15.01234393
5,7.702735887,1161.022427,0.194117644,14.05119244
6,8.726999164,1588.776471,0.787500012,14.96320188
7,9.380157876,1656.578943,0.442500003,15.1409086
8,8.557727766,1317.418631,0.175499998,14.59684181
9,9.417579889,1699.222678,0.91249999,15.07376267
10,9.435028577,1689.692722,1.6005,15.01221268
11,8.601702404,1559.849893,1.013500023,14.90308209
12,9.078164506,1638.939267,0.926999998,15.01379585
13,8.919510961,1553.891885,0.403999997,15.01363666
14,8.854393744,1500.225906,0.257000003,15.00295638
15,9.512898397,1732.62616,1.3925,15.11173099
16,9.567769098,1754.828082,1.77349999,15.09387267
17,9.683135104,1803.586108,0.909500001,15.14346041
18,9.505436206,1646.240665,1.310500012,14.99742164
19,8.989417338,1491.328696,0.212499998,14.92664967
20,8.810901618,1442.55307,0.351500002,14.89392096
21,9.729114246,1847.406824,1.298999999,15.17106695
22,9.482715869,1845.137732,1.160999995,15.15567836
23,9.337686992,1673.199585,0.808999991,15.11334792
24,8.583251381,1336.784296,0.287,14.31429756
25,8.910879278,1442.035516,0.906999992,14.65643764
26,7.60998224,1124.272592,0.0,14.30644454
27,8.433006251,1339.804639,0.115500001,14.71855009
28,7.52266413,1122.907794,0.0005,14.03820205
29,8.291671503,1311.585549,0.0,14.81657187
30,7.561682582,1003.05856,0.0,13.99954261
31,7.219835615,881.8237244,0.0,13.6894163
32,7.687165093,951.4440063,0.0,14.02638106
33,8.041467476,1197.954645,0.0,14.98747234
34,3.51220305,41.70398752,17.07100044,5.380821526
35,2.827394856,22.50601785,11.77650037,6.372859804
36,2.323041458,11.43780183,18.55250068,5.316306051
37,4.653639454,140.191558,11.13400035,6.674292452
38,3.472333872,36.49150225,19.70600072,4.823977056
39,2.484371877,5.83199202,5.632500061,7.124294177
40,2.133992052,2.487291501,5.833000016,7.533254452
41,2.194677711,3.471772456,12.8020004,6.537893937
42,2.470623803,6.017737705,10.21300035,6.974088354
43,3.426491511,22.20282867,12.71200027,6.007211253
44,3.36927464,33.9128608,16.00050041,5.537319873
45,2.838210666,11.36853853,16.7010006,5.931430718
46,3.731899107,36.52658841,8.479000102,6.891283315
47,3.745940781,33.99807571,9.035000229,6.968578756
48,3.44153266,29.77097168,7.20300014,7.074658765
49,3.264974535,1.954981089,11.92650033,6.358328674
50,7.405441976,603.2989792,4.800499991,10.91385801
51,7.828611302,1108.62027,0.0,14.71822916
52,8.2359097,1372.498486,0.0125,15.08928452
53,8.509483886,1454.017087,0.030500001,15.0385619
54,8.435753655,1388.515717,0.0,15.08206058
55,8.681298351,1404.877063,0.0,15.0885876
56,9.171701002,1556.767639,0.102999999,15.1209501
57,9.259353161,1719.284644,0.209999999,15.15027644
58,8.654642582,1555.105695,0.210500006,15.13901773
59,9.706653738,1832.2198,0.631999999,15.15580273
60,9.458621669,1840.533856,0.479500002,15.16980198
61,8.47844727,1427.348938,0.0465,15.10325307
62,8.346449399,1374.031897,0.120499997,15.00739869
63,9.861205006,1915.022577,1.422000002,15.17489603
64,10.37922878,2033.537482,2.513,15.15931401
65,9.770638752,1855.55387,0.905000013,15.15795055
66,9.192416787,1551.779102,0.0745,15.11220342
67,9.109739399,1509.774548,0.0305,15.09087534
68,9.281015635,1670.233136,0.240000002,15.13509303
69,9.118705106,1604.590918,0.173000002,15.0658468
70,10.08898551,1939.554443,1.436500004,15.11804447
71,9.403472281,1763.806915,0.336500001,15.17229742
72,8.271902537,1256.083618,0.0215,14.94576904
73,8.199787092,1227.995746,0.001,14.78179666
74,8.616872863,1316.444648,0.117368422,14.80989914
75,9.482622802,1746.512169,0.566250016,15.14411643
76,9.82031188,1945.149652,1.512500012,15.15372147
77,9.199359131,1672.610046,0.363499999,15.11586061
78,8.793063188,1363.369214,0.121999998,14.98528191
79,9.710013533,1894.019507,1.176499993,15.11964905
80,9.624496078,1712.32522,1.093000019,15.08981077
81,8.686310172,1616.092303,0.901999989,15.14905179
82,9.69779942,1904.119287,2.385499991,15.16270164
83,10.48271475,2012.752075,2.479500014,15.17300811
84,9.245913863,1641.28736,0.503999999,15.11345646
85,9.047109604,1529.792181,0.374000003,15.07454856
86,8.777452111,1458.318976,0.057999999,15.1136616
87,9.225214732,1412.370599,0.03,15.10656623
88,8.670235109,1220.549741,0.0,14.91900399
89,8.756717682,1369.496304,0.0245,14.93320204
90,8.708511043,1470.150079,0.273500001,14.99264914
91,9.373104143,1755.898358,0.525500005,15.13222848
92,11.56212406,2065.901111,5.965500009,15.24815333
93,10.63507573,1887.81956,3.073888938,15.1412649
94,9.762007093,1689.481461,1.102499992,15.07355748
95,8.82386297,1209.568016,0.0,14.80792522
96,8.963815614,1450.448059,0.213157896,15.0695325
97,8.851999021,1335.054587,0.168499996,15.02534088
98,8.331342446,1173.66546,0.046315789,14.76895372
99,8.998550105,1377.497717,0.211000003,15.07674618
100,6.29982121,419.2993078,2.956500053,10.59299125
101,2.327154357,0.876171012,5.018947476,7.845041632
102,3.001919103,4.562871984,15.20250032,5.500017771
103,2.741924286,19.66072358,19.94100065,5.087705506
104,7.897886634,1198.906424,0.0,14.91987066
105,9.46576817,1643.872882,0.323999996,15.10805659
106,8.67565527,1543.499197,0.568500001,14.95216687
107,9.144748116,1727.033643,0.706499993,15.09413879
108,9.984515786,1716.945074,1.562500013,15.12420684
109,9.588911796,1716.982434,0.704000001,15.04425462
110,10.18170514,1945.488422,1.941499996,15.12464748
111,9.412530804,1787.125649,1.272000021,15.11617863
112,8.981361198,1702.834186,0.593000004,15.11562212
113,9.358866739,1767.058777,0.765500014,15.15517455
114,9.892018795,1758.307269,1.223499987,15.15911423
115,9.841250396,1962.935541,1.766500035,15.12343781
116,9.516425228,1519.755896,0.200500003,15.10005695
117,8.15338951,1223.032647,0.0,14.84920924
118,8.127956139,1123.967655,0.049473683,14.60104668
119,8.515966342,1490.19514,0.01,15.10770403
120,9.07283887,1402.101385,0.0,15.16618089
121,8.519900743,1413.795582,0.0,15.07253072
122,8.949708136,1500.95344,0.01,15.15103924
123,7.655701613,992.7704163,0.0,14.26437718
124,7.518431997,1049.204947,0.0,14.46227986
125,7.92370708,1048.091965,0.0,14.40962814
126,8.322842774,1294.428216,0.0,15.07558559
127,8.620914459,1400.595444,0.200499994,14.87015761
128,8.967921925,1544.769025,0.0175,15.07724838
129,10.05054274,1877.183856,0.708499994,15.20083523
130,9.684545803,1821.3005,0.526500008,15.14050435
131,8.828164792,1511.7689,0.129999995,15.08690085
132,8.878617716,1409.842099,0.0245,15.06073509
133,8.37306807,1197.293042,0.0,14.75455919
134,9.074080873,1520.903503,0.014,15.15727705
135,8.851163793,1482.939954,0.0,15.14514086
136,8.758778238,1363.733081,0.0,15.14283049
137,8.14129653,1056.083246,0.0,14.44068007
138,8.614714575,1403.947107,0.050999999,14.89912198
139,8.560696778,1363.309082,0.092631578,14.89795197
140,9.332767892,1734.478052,1.096500008,15.07466653
141,8.395157385,1099.926932,0.0,14.73623912
142,7.749182463,1102.557764,0.0,14.73724017
143,8.340546489,1358.712537,0.0,15.09384169
144,9.211146355,1578.002826,0.0,15.1491183
145,8.752132869,1343.403845,0.0,15.15974012
146,8.941136217,1485.15304,0.0,15.15444911
147,8.550414133,1371.446387,0.0,15.09221081
148,9.286733007,1745.037738,0.092000001,15.16602364
149,10.45743251,1881.951508,0.574499996,15.16499645
150,9.915147614,1939.131897,0.828000007,15.12772599
151,9.703034019,1882.836127,0.362000008,15.15865007
152,9.250461721,1877.606415,0.425000007,15.13930812
153,9.499793196,1900.612402,0.871500005,15.13623708
154,10.16826587,2044.796631,2.509499997,15.16738862
155,10.40584729,2043.919482,2.57250002,15.15578109
156,9.90720315,1908.271777,0.769000009,15.12686107
157,10.51328716,2021.628979,1.940499996,15.14854565
158,10.58126302,2050.224249,2.505000004,15.15090188
159,10.67310931,2051.280929,2.881052651,15.13593929
160,9.551992868,1900.012368,0.426842114,15.1690793
161,10.3793402,1958.075012,0.802499992,15.14166847
162,10.42444701,1991.381903,0.793000007,15.15019718
163,9.964002258,1857.063245,0.515000001,15.14334297
164,9.237486601,1588.302686,0.025789474,15.1342359
165,8.7819628,1445.865825,0.0,15.14041051
166,8.537624645,1368.895538,0.0,15.0751875
167,7.857977223,1125.947852,0.0,14.6188395
168,8.362060475,1111.34877,0.0,14.72884713
169,7.465685167,882.6837555,0.0,13.60656112
170,8.646883464,1362.088202,0.0,15.08326752
171,8.512453829,1548.008179,0.0,15.13823614
172,8.486800504,1454.339886,0.013,15.13124183
173,8.642743035,1373.046979,0.0,14.9955174
174,8.719165802,1591.040315,0.134999999,15.07187252
175,8.814628214,1466.937279,0.0,15.12778072
176,8.5331882,1310.316772,0.0,14.97164798
177,8.582156062,1399.937604,0.251052634,14.70817119
178,8.544492745,1342.40455,0.162105265,14.43870508
179,7.775058603,1157.729391,0.0,14.47215593
180,7.951216626,1302.897977,0.118000001,14.88632235
181,8.848379374,1487.92475,0.296500002,15.00629501
182,9.430828596,1766.721089,0.800000021,15.1485102
183,8.059640121,1279.535101,0.0305,14.88811322
184,9.470815076,1557.324565,0.110000001,15.02246281
185,8.897978497,1555.307358,0.154999998,15.10057734
186,9.166782022,1472.523761,0.1815,15.06371798
187,8.779698157,1510.046115,0.173999998,15.05502972
188,9.072094584,1506.188672,0.121,15.13444197
189,9.392854667,1634.452252,0.451500005,15.0598885
190,14.44196606,2066.234546,10.95949998,15.23871535
191,11.4941853,1947.099176,5.524000019,15.11674306
192,14.68197927,2062.684918,11.57750002,15.20643054
193,16.05887122,2048.751184,14.6875,15.12199983
194,12.45176911,2066.863074,9.029500031,15.20385186
195,11.47974367,1868.79726,5.303500062,15.08883664
196,11.61174178,1939.88045,5.190500016,15.17939776
197,10.25873954,1843.152979,1.817500007,15.14904995
198,9.562924194,1719.573785,1.308999982,15.12206246
199,10.12267644,1754.971063,2.001000026,15.14848293
200,10.06802845,1758.1104,1.850999974,15.13299313
201,10.28632348,1836.040411,3.007500023,15.0797288
202,13.08068514,2069.889276,9.41650002,15.24214411
203,10.79998505,1826.290631,2.787499987,15.12160514
204,10.25170431,1843.144971,2.038500017,15.17197466
205,9.988636541,1754.570935,2.8125,15.10307761
206,10.8603874,1860.667273,3.719499955,15.15990588
207,12.84939628,2004.677563,8.224500036,15.13173857
208,12.04848006,1975.302295,6.819500029,15.17473514
209,14.08238847,2016.867194,10.15400009,15.13095349
210,13.09815245,1987.933716,9.062499979,15.18235342
211,12.75435638,2005.563214,7.884999967,15.11237942
212,12.84908071,2008.440063,8.429500002,15.17515495
213,10.24958827,1761.200592,1.714500027,15.09228998
214,10.99418583,1882.505872,3.012000012,15.11101855
215,10.12883923,1732.023801,1.306999998,15.13869855
216,9.754934764,1755.020703,0.700000004,15.13110396
217,10.26466098,1914.107605,1.927500006,15.14847091
218,8.742023117,1480.917856,0.341578948,14.98944287
219,8.743371344,1468.30033,0.022,15.13055889
220,8.332358385,1260.895929,0.047368421,14.85020968
221,9.117426316,1516.563829,0.202222225,15.04727865
222,9.306409025,1638.120313,0.045499998,15.1647234
223,7.75840795,1127.058673,0.0,14.45777746
224,8.865512586,1456.93927,0.0,15.13693419
225,8.63988533,1401.707843,0.0,15.15183744
226,8.753106409,1376.729411,0.0,15.15702625
227,8.895082569,1391.948999,0.0,15.11164467
228,8.547759748,1332.448798,0.0,15.11569226
229,8.419121647,1387.141882,0.0,15.15231145
230,8.576717281,1388.701941,0.0,15.16179045
231,9.781571841,1721.038861,0.0355,15.12743747
232,9.938350821,1796.914819,0.156000001,15.12434176
233,10.26310182,1942.254688,0.845999995,15.15416855
234,9.154475045,1659.004938,0.0245,15.16100997
235,9.404029226,1649.223126,0.0,15.12909293
236,9.376148486,1686.61582,0.071500002,15.15530759
237,9.981601429,1765.237329,0.180000005,15.15209243
238,9.454277897,1726.238177,0.0615,15.15327117
239,9.115735054,1729.918481,0.0625,15.11272922
240,10.15471539,1913.618848,1.057499999,15.16915235
241,10.37943306,2038.117828,2.3655,15.15991455
242,10.12211957,2034.463196,2.266000013,15.18044481
243,10.11304257,1976.557166,1.222500005,15.16071537
244,10.26514378,1976.141522,1.115500006,15.14476597
245,9.9621665,1907.987415,0.609999993,15.15097287
246,10.57350397,2048.659399,3.102499953,15.15350202
247,10.61222534,2034.319635,2.710999995,15.16987641
248,10.53446701,2029.137952,2.548500006,15.17090043
249,10.36551104,2009.264362,1.634500021,15.1578353
250,10.20331187,1939.622754,0.915000001,15.17007771
251,9.73007946,1629.34101,0.091000001,15.14673445
252,9.013250502,1501.904413,0.0,15.1185417
253,8.860009306,1404.180382,0.0,15.12923805
254,9.023256564,1567.230231,0.001,15.14369555
255,9.055110002,1601.319293,0.111500001,15.08208168
256,9.086703229,1605.446167,0.0,15.1361555
257,8.455095744,1312.193219,0.0,15.12175593
258,3.602207971,53.33139544,17.06700046,5.356720258
259,2.803662103,13.45554748,5.71450007,7.564749252
260,2.068353796,0.359276026,10.11500034,6.720436242
261,3.400667751,8.752558637,19.24700004,5.816697182
262,3.332322359,53.45813923,19.52049955,6.424272247
263,8.5543679,1355.759967,0.0,15.0672209
264,8.041801643,1189.259631,0.0,14.71558638
265,8.610983539,1449.423889,0.0005,15.1033498
266,10.12559066,1942.39552,0.713000001,15.14967602
267,9.690207434,1713.535779,0.091000001,15.1563279
268,8.748475909,1279.531342,0.0,15.13190375
269,9.164907241,1557.741345,0.0,15.17018598
270,9.561439133,1776.408441,0.102500001,15.15287277
271,9.787623453,1821.045471,0.053000001,15.15129492
272,9.547331858,1803.866766,0.043,15.14984402
273,9.147699785,1502.67215,0.0,15.13818714
274,9.469146538,1869.822156,0.324500001,15.15915066
275,9.112468004,1480.597736,0.0,15.14002347
276,9.383183575,1633.383038,0.037,15.1368489
277,9.010764241,1499.982593,0.001,15.12560038
278,9.788588643,1977.540448,0.886999983,15.1531916
279,9.203387165,1669.288251,0.025,15.1507633
280,9.214673376,1660.445465,0.018000001,15.1548551
281,8.933321524,1605.652637,0.0005,15.16502005
282,9.507199502,1733.584393,0.0,15.14190844
283,9.328591371,1633.317432,0.009,15.16006315
284,8.856064296,1519.241571,0.0,15.14503634
285,9.434527397,1821.732123,0.083,15.15283656
286,9.807577896,1818.821686,0.406500008,15.14281073
287,9.450287008,1888.623352,0.223500004,15.14368397
288,8.958789182,1478.242719,0.0,15.14000094
289,9.448961258,1896.596622,0.28736842,15.16531584
290,9.506253004,1797.770618,0.146000001,15.15473239
291,9.397179794,1867.019531,0.400999997,15.1449624
292,9.030198979,1637.641193,0.0,15.15885767
293,8.937757897,1616.316931,0.008,15.16449541
294,8.830373716,1548.240179,0.0,15.14436659
295,9.145917678,1641.534912,0.067000002,15.14496835
296,9.60324192,1926.79126,0.388500005,15.16071206
297,10.00615973,1961.67475,0.717500004,15.15987897
298,10.04950316,1981.132184,0.569000002,15.14041087
299,9.721151066,1779.579254,0.649499995,15.15858498
300,9.302863646,1700.430627,0.025,15.1371341
301,9.633550694,1850.818231,0.200999998,15.14813197
302,10.17632213,1957.187225,1.515789471,15.168165
303,9.982195377,2029.680112,1.841,15.16802841
304,9.801359606,2028.848785,2.140999988,15.1513626
305,9.518912768,1776.110742,0.107000002,15.16261894
306,9.748270941,1892.854266,0.249500003,15.16099602
307,9.299652314,1785.041565,0.0125,15.16279149
308,8.428384233,1334.104361,0.0,14.90527761
309,8.393134069,1297.23454,0.0315,14.86093846
310,8.721226382,1529.19407,0.043000001,15.00318615
311,9.061903778,1566.075973,0.033684212,15.1272998
312,9.010258807,1391.970093,0.0,15.0545531
313,8.261707194,1108.83597,0.0,14.69834547
314,8.293472052,1173.709262,0.0,14.75147612
315,8.791223451,1412.286234,0.057368421,14.92983266
316,9.455001903,1752.027581,0.6005,15.11000294
317,10.2461915,1825.895807,1.493500002,15.15465666
318,9.772587585,1712.79151,0.788500009,15.16145718
319,9.257413268,1685.362595,0.264999997,15.18460214
320,9.240512085,1624.060614,0.471500015,15.13228892
321,10.30382793,1843.917523,1.225500008,15.13854226
322,8.527229571,1448.649734,0.438421045,14.85561368
323,8.595465446,1255.733621,0.0,14.75295787
324,9.971800447,1583.019617,0.912500013,14.95179409
325,7.811719346,951.4173004,0.0,13.95685016
326,9.239472747,1379.272772,0.072,14.99087159
327,7.593610168,883.6553284,0.0,13.82859054
328,8.255400372,1293.184509,0.0285,14.98749858
329,9.339450407,1671.90257,0.449999998,15.06200843
330,8.803866458,1376.507474,0.152000006,14.98200707
331,9.206914163,1556.363757,0.459000003,15.02904309
332,8.72748189,1434.823218,0.049000001,15.07196398
333,9.121303844,1598.82876,0.245000005,15.050652
334,10.00875838,1843.697705,1.317000008,15.12874085
335,10.83248777,2060.387,4.066499975,15.2324928
336,10.26258202,1995.550415,1.697499999,15.18577176
337,9.73945365,1713.116437,0.1335,15.15135348
338,8.350885844,1228.332941,0.0,15.02585815
339,8.592513871,1388.714731,0.134500001,15.04847583
340,8.628785062,1360.200574,0.011,15.06776007
341,9.166744828,1487.023602,0.219000002,15.09201394
342,9.498196936,1427.251331,0.161,15.01243669
343,9.669491696,1687.847754,0.279000008,15.13967791
344,7.63059073,951.2198164,0.0,14.07000904
345,7.608627057,1098.210522,0.0,14.39371446
346,8.916039705,1434.261401,0.575500003,14.72958474
347,9.916632676,1649.276508,0.784499997,15.09148943
348,9.163533521,1331.174194,0.055500001,14.75683782
349,8.769210386,1316.115732,0.202499998,14.72180606
350,2.315112226,2.018804108,13.2725004,6.243220735
351,3.871228945,63.42307166,12.94650035,5.840106254
352,9.990010405,1796.42507,1.895999993,15.11742783
353,10.14008811,1597.885449,1.02650001,14.88085029
354,9.324581814,1667.455054,1.15550001,15.10778359
355,9.216826534,1749.6,0.870499997,15.15011492
356,9.04727664,1579.570847,0.497499999,14.91788855
357,8.911064911,1495.824252,0.247999996,14.95293099
358,8.496490002,1378.404181,0.418499997,14.89121975
359,8.927864027,1493.063174,0.636500013,14.94888572
360,8.540873027,1518.036853,0.207000002,15.02667314
361,9.41711576,1829.746875,1.572500021,15.13809751
362,9.740585756,1759.559998,0.647999998,15.15442452
363,8.603447223,1467.16283,0.070499999,15.01954146
364,8.615958357,1512.00365,0.330000011,15.07937045
365,8.764829612,1523.89877,0.279999999,15.04276751
366,9.03316915,1553.353546,0.43350001,15.04173996
367,9.103428125,1457.203906,0.259499999,14.96570376
368,8.198654747,1360.123203,0.978000009,14.3761083
369,9.027526164,1619.740625,0.683000008,14.99869443
370,9.192880821,1717.76192,1.015000001,15.10725018
371,9.232122016,1526.230328,0.321000008,15.09067646
372,8.834958696,1537.084528,0.373000003,15.053793
373,9.129432302,1713.912994,0.548947371,15.10888973
374,9.232567406,1826.613416,0.778500006,15.15465935
375,9.232416826,1669.595409,0.475882357,15.09567739
376,8.706190586,1796.208981,0.958500011,15.13551003
377,9.146270418,1641.31778,0.397500001,15.05361021
378,7.989232707,1160.764028,0.313499993,14.29540332
379,7.770640612,1098.448477,0.072500002,14.07122608
380,7.955560207,1212.453384,0.202999997,14.44615325
381,7.553997755,1204.131317,0.0215,14.54762726
382,8.517781305,1431.869055,0.956499977,14.78035712
383,8.059955788,1407.129095,0.3745,14.88225465
384,8.514124465,1410.981741,0.286999997,14.92305261
385,8.901468205,1503.182208,1.311499989,14.93843105
386,8.731899667,1398.234039,0.610499999,14.76698117
387,8.719796872,1582.004846,0.665999985,15.09750853
388,9.065147475,1729.699725,0.867999999,15.09532209
389,9.637947057,1719.421201,1.53750002,15.14205967
390,9.029258633,1666.522718,0.804999983,14.97239017
391,8.592927708,1543.501343,0.556470605,15.02058401
392,8.515627956,1313.551068,0.092499997,14.9244516
393,8.853855395,1590.682785,0.945,14.89876507
394,8.211499929,1362.151672,0.196500005,14.80134366
395,8.182709575,1398.855621,0.403499998,14.78874314
396,8.715249205,1508.77258,0.550499987,14.93993689
397,8.746842575,1518.734702,0.083999999,15.00749271
398,8.664573646,1526.531757,0.497000004,14.96332566
399,9.163329339,1599.310547,0.140499998,15.117561
400,8.547295713,1357.556369,0.096500002,14.78304519
401,7.897088408,1282.891019,0.107894734,14.70642084
402,8.000629997,1123.878818,0.0,14.5199803
403,7.906443954,1126.408817,0.0,14.55174346
404,8.345391345,1280.692319,0.011,14.73785904
405,8.185958028,1122.348117,0.0,14.75534955
406,8.911229406,1258.684103,0.007,14.75399624
407,8.690048117,1362.676682,0.032631579,14.885691
408,9.005288243,1453.906644,0.178571429,14.87902898
409,9.408614135,1590.796408,0.747000015,14.97149742
410,9.029141045,1546.432025,0.124000002,15.12943156
411,8.802084613,1382.748224,0.031,15.09237675
412,8.492554975,1297.078217,0.116000003,14.86600833
413,8.401301575,1208.722382,0.0,14.668826
414,9.471893811,1428.672641,2.630500013,14.6413541
415,9.381104565,1649.115366,0.705999985,15.14249749
416,9.178142166,1602.489337,0.286999996,15.15894386
417,9.975100618,1796.228291,1.854210546,15.12622509
418,9.761468863,1800.753571,1.380499986,15.11568099
419,10.3384655,1927.04472,1.766000002,15.19800389
420,8.786603427,1395.182193,0.0795,14.86314511
421,9.001585458,1446.44624,0.248499992,14.97050947
422,8.910610585,1363.192087,0.0405,14.96650256
423,9.519487977,1760.687885,1.226499993,15.11952665
424,10.19668517,1914.272986,1.674000016,15.16987731
425,10.3820688,1891.590851,1.93099997,15.16259846
426,9.342568851,1788.766699,0.409999996,15.12092395
427,8.9094872,1524.720966,0.391999999,15.06677788
428,9.493426228,1770.809558,0.413999999,15.13805585
429,8.311589074,1394.943732,0.050999999,15.02300808
430,8.522848845,1258.968982,0.0245,14.66759209
431,2.613970876,13.96089946,6.616000187,7.375798604
432,3.077082586,6.735939741,17.14400064,5.329546577
433,2.81991505,1.450546509,5.840000176,7.483722126
434,2.792786019,5.968685763,6.385000144,7.295276661
435,8.266890478,1206.150766,0.0,14.66317311
436,7.930816364,1278.857504,0.198999998,14.51904979
437,7.973695898,1223.635696,0.0,14.63156855
438,8.562386942,1329.720322,0.093000001,14.87925526
439,9.62193444,1715.978475,0.505555544,14.99362503
440,9.980058193,1998.909502,2.991428556,15.14122654
441,9.644877672,1734.990259,2.089499998,15.12828402
442,10.08991365,1807.103171,3.567000058,15.06981643
443,11.53352993,1972.589805,6.637894753,15.20381532
444,11.28964522,1904.650183,4.309500012,15.16864394
445,10.8173223,1849.105637,4.311999986,15.11549529
446,9.194365811,1676.862822,1.853499991,15.05363511
447,10.1563303,1848.164984,4.789000011,15.07544558
448,13.40907426,2065.251801,10.68750001,15.2017187
449,14.15472989,2041.714398,12.03649998,15.16868725
450,13.5579083,2070.993115,10.13449996,15.25801295
451,10.08792746,1783.776047,3.230999988,15.05380695
452,10.67916169,1850.68432,4.732999992,15.08933392
453,11.06184611,1927.166882,4.906000006,15.07840137
454,10.29942844,1845.169745,3.442000008,15.11948459
455,10.23975022,1847.879526,3.865999991,15.11341381
456,9.913681293,1770.533182,1.289500003,15.02845024
457,12.5757664,1995.465631,8.476500008,15.19556031
458,10.28693607,1887.659293,4.091578942,15.14330887
459,11.52653975,1926.552021,6.683500063,15.0501156
460,9.885317826,1643.715451,2.355500012,14.73454191
461,9.060530186,1643.750133,1.643999996,14.79775393
462,10.78769658,1930.047443,5.000500029,15.05773526
463,10.45475965,1893.527606,3.911500013,15.10040796
464,9.936958647,1802.208545,2.255500037,15.1516095
465,7.976944304,1293.703589,0.0,14.57491109
466,8.405311108,1475.848206,0.048499999,14.87081409
467,8.159766293,1210.115446,0.790999994,13.97380757
468,9.036862898,1580.658206,0.247500004,15.03805393
469,8.301769543,1333.950735,0.060999998,14.75101952
470,9.035749364,1635.924817,0.192000002,15.06768304
471,8.52071414,1303.048993,0.088999999,14.82808158
472,8.771371465,1598.806351,0.563000008,14.8487653
473,9.520360351,1839.520685,1.063500014,15.1641975
474,9.352555442,1637.867404,0.169000003,15.09443602
475,7.579725424,1303.184314,0.15466667,14.82580847
476,8.432224751,1263.596174,0.374210522,14.19312683
477,8.885096025,1592.123325,0.610499995,15.01032096
478,8.658113694,1495.986954,0.969,14.81027162
479,9.618871593,1610.37283,1.235499972,14.95590895
480,9.096485615,1720.899646,0.857500017,15.09909113
481,9.105637121,1492.941034,0.319999995,15.03629494
482,9.775520658,1799.968231,0.783999987,15.15004858
483,8.668601465,1503.5194,0.380000007,14.96024805
484,8.472915649,1406.921539,0.349999997,14.84245804
485,8.884242249,1581.674045,0.561999992,14.88565086
486,8.700083685,1408.457065,0.195000002,14.8744403
487,8.114845022,1346.534253,0.194000006,14.74633509
488,8.179331112,1276.033514,0.023,14.49160159
489,2.760523111,6.173483104,4.92950013,7.386035984
490,8.532909846,1435.280981,0.174000004,14.68404633
491,7.316527605,953.6464294,0.0,13.97169676
492,7.335182929,1057.923392,0.0,14.37468208
493,7.498413839,1126.593769,0.0,14.5555335
494,7.950882626,1203.490561,0.0,14.82088311
495,7.419827914,1028.092468,0.0,14.33777381
496,7.355935884,1002.695743,0.0,14.15442784
497,7.803292084,1111.44642,0.0,14.48975439
498,7.467125225,1099.045505,0.0,14.47272259
499,7.314430086,951.0539703,0.0,13.71642253
500,7.684504429,1331.340167,0.026470588,14.88789913
501,8.818215299,1565.443961,0.229499999,15.00914897
502,8.821055388,1450.104688,0.265000001,14.83133747
503,8.096579528,1278.646243,0.0745,14.52316394
504,9.254619718,1634.709454,3.372999954,14.88323937
505,9.809861255,1823.367395,2.135499972,15.1117963
506,9.209531498,1776.0862,2.326999983,15.05415782
507,8.758629751,1384.748941,0.876499996,14.33409253
508,8.014663291,1131.456586,0.025,14.03558309
509,8.287455665,1631.767331,0.903333334,14.86902207
510,9.689223552,1894.365228,1.342500008,15.12485656
511,9.302288198,1795.472162,0.909,15.15402634
512,8.577849555,1489.929749,0.715500006,14.84173666
513,8.563426423,1551.351733,0.233499999,14.81247255
514,8.905124974,1388.506094,0.120999999,14.61020735
515,9.343162918,1718.672638,1.78049998,15.03428319
516,9.613469839,1731.965643,1.235,15.15129586
517,9.58659153,1885.707074,2.161499969,15.16340196
518,9.183896637,1825.187854,1.402000006,15.10067949
519,10.01377027,1926.29776,1.990999997,15.12064706
520,9.048334575,1723.506491,1.035000016,14.80285169
521,8.618371391,1455.335992,0.186000001,14.92880505
522,7.959774041,1257.1923,0.0,14.7826872
523,9.691172552,1798.22038,1.419500011,15.10874815
524,8.121638942,1391.611304,0.187999999,14.7655123
525,8.972432685,1588.060986,1.490500005,14.94292286
526,9.372751451,1714.161121,1.574000031,15.08089073
527,9.139736366,1753.452127,1.658000007,15.1053565
528,9.317955112,1745.187717,2.419500004,14.98078832
529,9.584828138,1761.417206,2.276500003,15.04904974
530,7.925897336,1314.169946,1.030000019,14.50605918
531,8.56602509,1401.26716,1.284999993,14.76926355
532,7.875890017,1255.928357,0.319499996,14.25549611
533,8.321390057,1399.698038,0.384499997,14.73066303
534,7.777712989,1256.387201,0.178499997,14.52943754
535,7.482327938,1048.536432,0.2935,13.66175285
536,8.799281645,1475.736166,0.232499996,14.9437163
537,8.382052279,1383.73096,0.016500001,14.88937309
538,8.232042815,1407.521629,0.069473687,14.87288282
539,8.282650137,1348.018015,0.047499999,14.75884514
540,8.993779373,1448.876468,0.444499992,14.77433735
541,9.859812903,1824.849026,1.201000023,15.09775606
542,9.490066528,1649.233838,2.206000002,15.00915281
543,9.044622183,1661.565366,0.489500002,14.93350518
544,10.34718981,1841.026849,2.588999981,15.12505701
545,8.560400867,1404.046335,0.979500008,14.56468266
546,9.362839198,1772.99494,1.340999994,15.06305172
547,10.04707146,1988.14231,1.758999996,15.1401574
